Chr	WT O1	WT O2	MUT O1	MUT O2	WT Term Ratio	MUT Term Ratio	Corr Coeff	Euclidean Dist	FirstDer Corr	FirstDer Dist	SecDer Corr	SecDer Dist
11	418480	447620	417980	447552	0.129890185312	0.176991748952	0.965086756338	58.4257508538	0.962041745566	25.2316179554	0.909227553396	0.678830494262
11	447620	517596	447552	517848	0.622727792386	0.621173324229	0.985696683893	269.17101858	0.91755021014	44.8785745897	0.818570415073	1.04397408027
11	517596	612574	517848	612642	0.611362631346	0.640515222482	0.94725390566	278.283554828	0.914994215429	48.542444878	0.863486326719	1.12647652004
12	91669	141200	92085	141275	0.493367789869	0.372148810734	0.928225121035	269.480184415	0.914937895813	31.9660665947	0.899416898928	0.394680073873
12	141200	155214	141275	155543	0.51726844584	0.467479674797	0.990465815412	27.3163023289	0.973212547175	11.1399114064	0.952344585077	0.289930006046
12	155214	231046	155543	230764	0.347768751978	0.645092460882	0.92814312129	325.804777954	0.886013485578	45.5362922541	0.915426341956	0.567134336651
12	231046	287589	230764	288484	0.941425110093	0.885793485793	0.967971497868	294.831643353	0.972276273261	23.1641997677	0.920519094253	0.371874441358
12	287589	373496	288484	373392	0.23591791123	0.483517454186	0.895852597213	534.896582828	0.880178751069	38.3041746143	0.89441094091	0.438431380239
12	373496	412082	373392	412577	0.656222464106	0.620645655225	0.996596487707	177.358609333	0.980007592494	29.0755047662	0.864882493034	0.642990024725
12	412082	512618	412577	512394	0.495071417204	0.23324684172	0.981820278838	141.753033535	0.972592413398	23.5174025756	0.906890109543	0.512380109825
12	512618	602777	512394	604533	0.44523563926	0.446900878021	0.997062660253	315.225650835	0.936702967716	48.317578697	0.832550610038	0.601703159437
12	602777	660144	604533	659814	0.595830355431	0.300926177168	0.624077964253	439.167392484	0.762957297095	47.8512676895	0.778422509833	0.716995085158
12	660144	744276	659814	744559	0.4783910997	0.473066257596	0.974625914426	213.647162061	0.921323040139	34.6733963769	0.888185473129	0.685379215255
12	744276	793353	744559	792961	0.560384701591	0.813706045205	0.919098196897	353.564869321	0.898777670533	36.7865586896	0.815512875841	0.647130584624
12	793353	889233	792961	889274	0.699269920734	0.698067758247	0.972750109093	170.376135843	0.905096673332	32.1949653524	0.763055357519	0.77192637666
12	889233	1007193	889274	1006852	0.42497456765	0.427614009424	0.965273334367	138.026631276	0.908693916266	34.6335893065	0.81587536182	0.72100594944
13	32309	94688	32292	94384	0.558793824845	0.620289248212	0.983779436199	296.494509541	0.936088266508	35.0031666211	0.866786449516	0.567757378039
13	94688	137521	94384	137440	0.44657156865	0.488456893348	0.986715431885	158.983390804	0.979913776557	22.8551297104	0.954302781078	0.353146154303
13	137521	228379	137440	228016	0.524076030729	0.494038155803	0.760025683116	555.132407796	0.834490554774	68.9678946573	0.675557245157	1.32942057495
13	228379	263631	228016	263882	0.159451945989	0.311464897117	0.9347807526	219.002975025	0.948604091202	23.4896301352	0.919033128034	0.330471624883
13	263631	286838	263882	286831	0.4374542164	0.358882739989	0.965964563596	101.508007809	0.937476177709	30.6087160237	0.899266157491	0.48733916881
13	286838	432015	286831	431992	0.550266226744	0.47287494575	0.911504617198	559.190574629	0.898144619576	61.1659816127	0.858908795674	1.03757999508
13	432015	470750	431992	469429	0.650083903446	0.800838742421	0.936581300643	122.646768617	0.902782704391	24.9388789923	0.893750708164	0.472250485921
13	470750	505201	469429	506058	0.277524600157	0.225695487182	0.632245830883	81.5076556674	0.818933573796	23.5406548197	0.839347789343	0.436551594957
13	505201	536133	506058	536260	0.123205741627	0.0449639096749	0.934948067482	50.2729824044	0.985827466953	15.0508503636	0.93165671907	0.331595770478
13	536133	611877	536260	611828	0.589327207436	0.357611687487	0.992180861171	128.202113713	0.971562537071	23.3899645575	0.943907277605	0.479776009686
13	611877	649215	611828	649230	0.401119502919	0.420432062457	0.994644494543	56.8504258409	0.978182760159	16.3944887735	0.949780509093	0.373809093415
13	649215	687643	649230	687166	0.841105443947	0.909057359764	0.993592274088	107.413570891	0.978085446908	16.719250017	0.92809857973	0.321704533829
13	687643	759960	687166	759145	0.484256813751	0.542616596507	0.985278554811	182.723086952	0.958098636177	21.9526717488	0.902469038125	0.391049983093
13	759960	815364	759145	815057	0.112031622266	0.226874374016	0.920029221271	368.667219187	0.914293982801	32.0496447724	0.825383685841	0.586020861445
14	63881	89513	63225	89556	0.0907459425718	0.144012760624	0.928813264271	96.5356295992	0.967011965291	17.9276973245	0.904450093164	0.488440786708
14	89513	169880	89556	169628	0.74228228004	0.493849285643	0.901280408948	274.896281392	0.944202741301	32.1283470858	0.925368372452	0.661185221516
14	169880	195488	169628	195140	0.549086223055	0.602971150831	0.984260673934	42.0363163664	0.954229115268	16.8233595207	0.910676999151	0.441660014478
14	195488	250804	195140	251325	0.444102972015	0.400195781792	0.972096150296	98.704875919	0.917104457048	24.8022315115	0.891273398543	0.474362055966
14	250804	281244	251325	280736	0.299770039422	0.250654517017	0.973820945541	60.9824116134	0.984325636725	11.4478211052	0.940049700467	0.30581557936
14	281244	321640	280736	321296	0.215343103278	0.221400394477	0.996773101645	115.477583397	0.988389333665	15.9767846022	0.948567632099	0.333558285868
14	321640	412474	321296	412360	0.716438778431	0.627877097426	0.953801109426	228.177552137	0.950157025843	30.9386999633	0.89975975651	0.632235300163
